payer_name,payer_alias,state_or_region,line_of_business,document_title,document_type,document_url,source_page_url,discovery_path,file_type,policy_number,effective_date,last_updated_date,http_status,content_hash_sha256,file_size_bytes,requires_auth,render_mode,extraction_method,confidence_score,scrape_timestamp_utc,notes
UnitedHealthcare,UHC,National,Exchange,"UnitedHealthcare Exchange Plans Advance Notification/Prior Authorization Requirements - Effective July 1, 2026",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/UHC-Exchange-Plans-Advance-Notification-PA-Eff-7-1-26.pdf,https://www.uhcprovider.com/en/prior-auth-advance-notification/adv-notification-plan-reqs.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[href$='.pdf'],pdf,,2026-07-01,,200,be9f206875143d67d8a8d0bfe17a019bd7f46fa908689dfc97138c91f8455771,1096889,N,static,css_selector|pdf_text|regex,0.94,2026-09-07T06:15:38Z,collapsed 12 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/UHC-Exchange-Plans-Advance-Notification-PA-Eff-6-1-26.pdf)
UnitedHealthcare,UHC,AL,Exchange,"Alabama: Optum Behavioral Health Exchange plans Advanced Notification/Prior Authorization effective January 1, 2025",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/AL-Exchange-BH-Prior-Auth-Req-2025.pdf,https://www.uhcprovider.com/en/prior-auth-advance-notification/adv-notification-plan-reqs.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[href$='.pdf'],pdf,,2025-01-01,,200,948fb4e4138da9d73ae00cdb7f29f1bb016f23195f54c38f0317216c44be7957,98718,N,static,css_selector|pdf_text|regex,0.94,2026-09-07T06:16:04Z,collapsed 2 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/AL-Exchange-BH-Prior-Auth-Req-2026.pdf)
UnitedHealthcare,UHC,AZ,Exchange,"Arizona: Optum Behavioral Health Exchange plans Advanced Notification/Prior Authorization effective January 1, 2025",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/AZ-Exchange-BH-Prior-Auth-Req-2025.pdf,https://www.uhcprovider.com/en/prior-auth-advance-notification/adv-notification-plan-reqs.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[href$='.pdf'],pdf,,2025-01-01,,200,0fadb0c37ffab8d243343ffd9bb79ea2e294a321409ce13a3ade1dce0f13ffea,172399,N,static,css_selector|pdf_text|regex,0.94,2026-09-07T06:16:05Z,collapsed 2 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/AZ-Exchange-BH-Prior-Auth-Req-2026.pdf)
UnitedHealthcare,UHC,CO,Exchange,"Colorado: Optum Behavioral Health Exchange plans Advanced Notification/Prior Authorization effective January 1, 2025",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/CO-Exchange-BH-Prior-Auth-Req-2025.pdf,https://www.uhcprovider.com/en/prior-auth-advance-notification/adv-notification-plan-reqs.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[href$='.pdf'],pdf,,2025-01-01,,200,ac223811a925ffc287f3e19ac877023f2b5a2faa9e924138e9c76a4a5eee7e53,159848,N,static,css_selector|pdf_text|regex,0.94,2026-09-07T06:16:06Z,collapsed 2 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/CO-Exchange-BH-Prior-Auth-Req-2026.pdf)
UnitedHealthcare,UHC,FL,Exchange,"Florida: Optum Behavioral Health Exchange plans Advanced Notification/Prior Authorization effective January 1, 2025",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/FL-Exchange-BH-Prior-Auth-Req-2025.pdf,https://www.uhcprovider.com/en/prior-auth-advance-notification/adv-notification-plan-reqs.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[href$='.pdf'],pdf,,2025-01-01,,200,b223cb292c6a2e690c423b90fa5ad567a7c17904cf81ff9c6cc08d79eced674a,167919,N,static,css_selector|pdf_text|regex,0.94,2026-09-07T06:16:07Z,collapsed 2 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/FL-Exchange-BH-Prior-Auth-Req-2026.pdf)
UnitedHealthcare,UHC,GA,Exchange,"Georgia: Optum Behavioral Health Exchange plans Advanced Notification/Prior Authorization effective January 1, 2025",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/GA-Exchange-BH-Prior-Auth-Req-2025.pdf,https://www.uhcprovider.com/en/prior-auth-advance-notification/adv-notification-plan-reqs.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[href$='.pdf'],pdf,,2025-01-01,,200,2d9438c377e6950f687a333e3621f37a00ef2823e56fd5de73b785727a0e2d30,167844,N,static,css_selector|pdf_text|regex,0.94,2026-09-07T06:16:08Z,collapsed 2 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/GA-Exchange-BH-Prior-Auth-Req-2026.pdf)
UnitedHealthcare,UHC,IA,Exchange,"Iowa: Optum Behavioral Health Exchange plans Advanced Notification/Prior Authorization effective January 1, 2025",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/IA-Exchange-BH-Prior-Auth-Req-2025.pdf,https://www.uhcprovider.com/en/prior-auth-advance-notification/adv-notification-plan-reqs.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[href$='.pdf'],pdf,,2025-01-01,,200,6e828461b2d5e49bf10c150cc18f40148312b26d8064487429c36e278d86cea9,167639,N,static,css_selector|pdf_text|regex,0.94,2026-09-07T06:16:10Z,collapsed 1 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/IA-Exchange-BH-Prior-Auth-Req-2026.pdf)
UnitedHealthcare,UHC,IL,Exchange,"Illinois: Optum Behavioral Health Exchange plans Advanced Notification/Prior Authorization effective January 1, 2025",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/IL-Exchange-BH-Prior-Auth-Req-2025.pdf,https://www.uhcprovider.com/en/prior-auth-advance-notification/adv-notification-plan-reqs.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[href$='.pdf'],pdf,,2025-01-01,,200,c651f5b18e9ed5ed9719bfd78230c935f0948dee4017e131c46b024beb8c44b1,168822,N,static,css_selector|pdf_text|regex,0.94,2026-09-07T06:16:10Z,collapsed 2 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/IL-Exchange-BH-Prior-Auth-Req-2026.pdf)
UnitedHealthcare,UHC,IN,Exchange,"Indiana: Optum Behavioral Health Exchange plans Advanced Notification/Prior Authorization effective January 1, 2025",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/IN-Exchange-BH-Prior-Auth-Req-2025.pdf,https://www.uhcprovider.com/en/prior-auth-advance-notification/adv-notification-plan-reqs.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[href$='.pdf'],pdf,,2025-01-01,,200,69c8cac119a91c1e69de7b711b743d19890440b24a561001488540d4aa4009ff,172421,N,static,css_selector|pdf_text|regex,0.94,2026-09-07T06:16:11Z,collapsed 1 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/IN-Exchange-BH-Prior-Auth-Req-2026.pdf)
UnitedHealthcare,UHC,KS,Exchange,"Kansas: Optum Behavioral Health Exchange plans Advanced Notification/Prior Authorization effective January 1, 2025",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/KS-Exchange-BH-Prior-Auth-Req-2025.pdf,https://www.uhcprovider.com/en/prior-auth-advance-notification/adv-notification-plan-reqs.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[href$='.pdf'],pdf,,2025-01-01,,200,2111abb170abb69d62daf4bd2534c7efbc18ee4c3b6d18eab1e9610bef0c6c9e,173101,N,static,css_selector|pdf_text|regex,0.94,2026-09-07T06:16:12Z,collapsed 2 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/KS-Exchange-BH-Prior-Auth-Req-2026.pdf)
UnitedHealthcare,UHC,LA,Exchange,"Louisiana: Optum Behavioral Health Exchange plans Advanced Notification/Prior Authorization effective January 1, 2025",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/LA-Exchange-BH-Prior-Auth-Req-2025.pdf,https://www.uhcprovider.com/en/prior-auth-advance-notification/adv-notification-plan-reqs.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[href$='.pdf'],pdf,,2025-01-01,,200,a18a6432ef5d82d3e0655c3904d237dcf4d0e352cd34a5ff2484876f891e87ff,172375,N,static,css_selector|pdf_text|regex,0.94,2026-09-07T06:16:13Z,collapsed 2 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/LA-Exchange-BH-Prior-Auth-Req-2026.pdf)
UnitedHealthcare,UHC,MD,Exchange,"Maryland: Optum Behavioral Health Exchange plans Advanced Notification/Prior Authorization effective January 1, 2025",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/MD-Exchange-BH-Prior-Auth-Req-2025.pdf,https://www.uhcprovider.com/en/prior-auth-advance-notification/adv-notification-plan-reqs.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[href$='.pdf'],pdf,,2025-01-01,,200,a47a2a43df77a8dad9610208b306f5e91f2574613ab119142c8e8ce6f7f222b3,172842,N,static,css_selector|pdf_text|regex,0.94,2026-09-07T06:16:14Z,collapsed 2 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/MD-Exchange-BH-Prior-Auth-Req-2026.pdf)
UnitedHealthcare,UHC,MI,Exchange,"Michigan: Optum Behavioral Health Exchange plans Advanced Notification/Prior Authorization effective January 1, 2025",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/MI-Exchange-BH-Prior-Auth-Req-2025.pdf,https://www.uhcprovider.com/en/prior-auth-advance-notification/adv-notification-plan-reqs.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[href$='.pdf'],pdf,,2025-01-01,,200,5892baa99bb95b9521aa7abf1f289cb63d86fba182ba910a0306d01b1d4775b9,172860,N,static,css_selector|pdf_text|regex,0.94,2026-09-07T06:16:15Z,collapsed 2 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/MI-Exchange-BH-Prior-Auth-Req-2026.pdf)
UnitedHealthcare,UHC,MO,Exchange,"Missouri: Optum Behavioral Health Exchange plans Advanced Notification/Prior Authorization effective January 1, 2025",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/MO-Exchange-BH-Prior-Auth-Req-2025.pdf,https://www.uhcprovider.com/en/prior-auth-advance-notification/adv-notification-plan-reqs.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[href$='.pdf'],pdf,,2025-01-01,,200,2cf8a2117908b1a55fa99617dc2f2f6c7b0a819c84e71dd6803deb3697f51db2,172863,N,static,css_selector|pdf_text|regex,0.94,2026-09-07T06:16:17Z,collapsed 2 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/MO-Exchange-BH-Prior-Auth-Req-2026.pdf)
UnitedHealthcare,UHC,MS,Exchange,"Mississippi: Optum Behavioral Health Exchange plans Advanced Notification/Prior Authorization effective January 1, 2025",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/MS-Exchange-BH-Prior-Auth-Req-2025.pdf,https://www.uhcprovider.com/en/prior-auth-advance-notification/adv-notification-plan-reqs.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[href$='.pdf'],pdf,,2025-01-01,,200,49759d7cb1c81984abb33930ceb10d6e992e2d1fd338efbaa5cab677f043312d,172883,N,static,css_selector|pdf_text|regex,0.94,2026-09-07T06:16:18Z,collapsed 2 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/MS-Exchange-BH-Prior-Auth-Req-2026.pdf)
UnitedHealthcare,UHC,NE,Exchange,"Nebraska: Optum Behavioral Health Exchange plans Advanced Notification/Prior Authorization effective January 1, 2025",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/NE-Exchange-BH-Prior-Auth-Req-2025.pdf,https://www.uhcprovider.com/en/prior-auth-advance-notification/adv-notification-plan-reqs.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[href$='.pdf'],pdf,,2025-01-01,,200,ed85ad32955cb3147fcdcd61b71966c4a999375836611ffded924f982f037364,172951,N,static,css_selector|pdf_text|regex,0.94,2026-09-07T06:16:19Z,collapsed 1 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/NE-Exchange-BH-Prior-Auth-Req-2026.pdf)
UnitedHealthcare,UHC,NJ,Exchange,"New Jersey: Optum Behavioral Health Exchange plans Advanced Notification/Prior Authorization effective January 1, 2025",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/NJ-Exchange-BH-Prior-Auth-Req-2025.pdf,https://www.uhcprovider.com/en/prior-auth-advance-notification/adv-notification-plan-reqs.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[href$='.pdf'],pdf,,2025-01-01,,200,2c0e89ad63eec5dbe312a3ea961963ff1d79a4f90b1d92a0c1b190ebc988bef0,172751,N,static,css_selector|pdf_text|regex,0.94,2026-09-07T06:16:20Z,collapsed 2 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/NJ-Exchange-BH-Prior-Auth-Req-2026.pdf)
UnitedHealthcare,UHC,NM,Exchange,"New Mexico: Optum Behavioral Health Exchange plans Advanced Notification/Prior Authorization effective January 1, 2025",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/NM-Exchange-BH-Prior-Auth-Req-2025.pdf,https://www.uhcprovider.com/en/prior-auth-advance-notification/adv-notification-plan-reqs.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[href$='.pdf'],pdf,,2025-01-01,,200,1eacfbc5d87aca900da7d6b0def9fb3393957a11fa0af8093139b6ae367b7a15,168462,N,static,css_selector|pdf_text|regex,0.94,2026-09-07T06:16:21Z,collapsed 2 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/NM-Exchange-BH-Prior-Auth-Req-2026.pdf)
UnitedHealthcare,UHC,NC,Exchange,"North Carolina: Optum Behavioral Health Exchange plans Advanced Notification/Prior Authorization effective January 1, 2025",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/NC-Exchange-BH-Prior-Auth-Req-2025.pdf,https://www.uhcprovider.com/en/prior-auth-advance-notification/adv-notification-plan-reqs.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[href$='.pdf'],pdf,,2025-01-01,,200,c0b41bc238fa8a05e2a3f20f138ea4b11aea87b7171136d4565e845e8d2228c1,173477,N,static,css_selector|pdf_text|regex,0.94,2026-09-07T06:16:22Z,collapsed 2 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/NC-Exchange-BH-Prior-Auth-Req-2026.pdf)
UnitedHealthcare,UHC,OH,Exchange,"Ohio: Optum Behavioral Health Exchange plans Advanced Notification/Prior Authorization effective January 1, 2025",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/OH-Exchange-BH-Prior-Auth-Req-2025.pdf,https://www.uhcprovider.com/en/prior-auth-advance-notification/adv-notification-plan-reqs.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[href$='.pdf'],pdf,,2025-01-01,,200,56904ea94e6ed032fb862ba3b3bf1f9d8513bc9834a89f58da8a735d408611b4,167603,N,static,css_selector|pdf_text|regex,0.94,2026-09-07T06:16:22Z,collapsed 2 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/exchanges/behavioral-health/OH-Exchange-BH-Prior-Auth-Req-2026.pdf)
